3.432 , 508.0
3.434 , 509.0
3.437 , 510.0
3.439 , 495.0
3.442 , 514.0
3.445 , 501.0
3.447 , 516.0
3.45 , 516.0
3.452 , 516.0
3.455 , 515.0
3.458 , 496.0
3.46 , 512.0
3.463 , 511.0
3.465 , 511.0
3.468 , 510.0
3.471 , 497.0
3.473 , 507.0
3.476 , 505.0
3.478 , 503.0
3.481 , 500.0
3.483 , 492.0
3.486 , 496.0
3.489 , 494.0
3.491 , 492.0
3.494 , 490.0
3.497 , 489.0
3.499 , 487.0
3.502 , 473.0
3.504 , 481.0
3.507 , 478.0
3.509 , 475.0
3.512 , 472.0
3.515 , 469.0
3.517 , 467.0
3.52 , 463.0
3.522 , 461.0
3.525 , 456.0
3.528 , 460.0
3.53 , 448.0
3.533 , 442.0
3.535 , 438.0
3.538 , 433.0
3.54 , 429.0
3.543 , 424.0
3.546 , 419.0
3.548 , 415.0
3.551 , 409.0
3.553 , 405.0
3.556 , 399.0
3.559 , 403.0
3.561 , 390.0
3.564 , 385.0
3.566 , 382.0
3.569 , 377.0
3.571 , 387.0
3.574 , 369.0
3.577 , 363.0
3.579 , 360.0
3.582 , 354.0
3.585 , 350.0
3.587 , 345.0
3.59 , 353.0
3.592 , 337.0
3.595 , 331.0
3.597 , 328.0
3.6 , 322.0
3.603 , 331.0
3.605 , 312.0
3.608 , 305.0
3.61 , 301.0
3.613 , 296.0
3.615 , 307.0
3.618 , 286.0
3.621 , 281.0
3.623 , 277.0
3.626 , 271.0
3.629 , 267.0
3.631 , 263.0
3.634 , 276.0
3.636 , 255.0
3.639 , 251.0
3.641 , 248.0
3.644 , 245.0
3.647 , 263.0
3.649 , 238.0
3.652 , 233.0
3.654 , 231.0
3.657 , 228.0
3.659 , 234.0
3.662 , 222.0
3.665 , 220.0
3.667 , 217.0
3.67 , 214.0
3.673 , 211.0
3.675 , 208.0
3.678 , 220.0
3.68 , 201.0
3.683 , 199.0
3.685 , 199.0
3.688 , 196.0
3.691 , 212.0
3.693 , 194.0
3.696 , 193.0
3.698 , 191.0
3.701 , 191.0
3.704 , 188.0
3.706 , 188.0
3.709 , 196.0
3.711 , 184.0
3.714 , 184.0
3.716 , 183.0
3.719 , 182.0
3.722 , 191.0
3.724 , 182.0
3.727 , 181.0
3.729 , 181.0
3.732 , 181.0
3.735 , 190.0
3.737 , 182.0
3.74 , 184.0
3.742 , 184.0
3.745 , 186.0
3.747 , 186.0
3.75 , 188.0
3.753 , 193.0
3.755 , 191.0
3.758 , 192.0
3.76 , 195.0
3.763 , 198.0
3.766 , 206.0
3.768 , 203.0
3.771 , 207.0
3.773 , 208.0
3.776 , 210.0
3.778 , 212.0
3.781 , 215.0
3.784 , 209.0
3.786 , 220.0
3.789 , 224.0
3.791 , 227.0
3.794 , 230.0
3.796 , 227.0
3.799 , 236.0
3.802 , 241.0
3.804 , 242.0
3.807 , 246.0
3.809 , 250.0
3.812 , 254.0
3.815 , 259.0
3.817 , 263.0
3.82 , 268.0
3.822 , 255.0
3.825 , 276.0
3.828 , 281.0
3.83 , 284.0
3.833 , 290.0
3.835 , 294.0
3.838 , 300.0
3.841 , 290.0
3.843 , 309.0
3.846 , 315.0
3.848 , 318.0
3.851 , 323.0
3.854 , 312.0
3.856 , 331.0
3.859 , 337.0
3.861 , 340.0
3.864 , 346.0
3.867 , 331.0
3.869 , 356.0
3.872 , 361.0
3.874 , 365.0
3.877 , 370.0
3.88 , 373.0
3.882 , 378.0
3.885 , 369.0
3.887 , 388.0
3.89 , 394.0
3.892 , 398.0
3.895 , 403.0
3.898 , 382.0
3.9 , 412.0
3.903 , 417.0
3.905 , 421.0
3.908 , 425.0
3.911 , 407.0
3.913 , 434.0
